Tourist_ID,Age,Gender,Region,Travel_Group_Size,Duration_of_Stay,Season_of_Visit,Type_of_Accommodation,Purpose_of_Visit,Number_of_Previous_Visits,Spending_per_Day,Distance_from_Home_Country,Satisfaction_Rating,Weather_Conditions,Major_Attractions_Visited,Participation_in_Local_Events,Interaction_with_Locals,Recommendation_Likelihood,Social_Media_Shares,Revisit_Intention
dca02eec-acda-4acc-9165-e21098543881,38,Other,North American,7,0.9285714285714285,Summer,Hostel,Tourism,2,0.3847780684129841,112,0.29687786493272683,Cloudy,0,Yes,0.5,0.39292640415166513,0.7777777777777777,0
f10c718b-1eb0-438a-a75d-d5af3c365296,25,Female,Oceania,8,0.75,Fall,HomeStay,Tourism,1,0.41758147201586215,3070,0.5993163366489694,Snowy,1,No,0.5,0.004219708929283597,0.6666666666666666,0
94340a03-3f07-4814-91d6-3f78e3e9de99,65,Female,Oceania,6,0.14285714285714285,Monsoon,HomeStay,Tourism,6,0.04391570101441354,3721,0.7763846374577241,Cloudy,3,No,0.5,0.27393942365455703,0.7777777777777777,0
14fcdd54-9e8f-4965-8a2c-827e98326856,31,Female,South American,9,0.9285714285714285,Fall,Hotel,Business,7,0.28873391535309084,3783,0.7490113919957899,Cloudy,4,Yes,0.5,0.597963146105359,0.3333333333333333,1
90b2b633-956b-4c0c-a849-9b926b5252e3,22,Other,Asian-SAARC,6,0.8571428571428571,Fall,Resort,Education,0,0.4510086680313383,3573,0.3279481540368526,Rainy,1,No,0.0,0.7997661263899468,0.2222222222222222,0
42c18a62-ef48-48d5-90fd-9d3f85d51695,49,Other,South American,9,0.9999999999999999,Monsoon,Hotel,Tourism,9,0.11644615655649886,3222,0.6104900439397413,Rainy,0,Yes,1.0,0.13334056136072756,0.6666666666666666,0
506e5a9a-b758-488d-ab73-295b344a54b8,49,Male,Europe,4,0.07142857142857142,Monsoon,Resort,Family,8,0.45299249556642496,3564,0.8713156840668353,Snowy,3,No,0.0,0.11047449856367955,0.1111111111111111,0
21813d25-6552-48a6-83ff-50113d1a85dd,47,Other,Asian-Others,8,0.39285714285714285,Spring,Resort,Business,3,0.8532123270147186,752,0.014114687901689266,Sunny,2,Yes,0.5,0.9226939370926984,0.4444444444444444,0
750cab75-4ccc-4bc2-a53f-8a28abf3e3fc,19,Other,Europe,4,0.42857142857142855,Fall,HomeStay,Business,3,0.5811457926775111,720,0.435081163087392,Sunny,3,No,1.0,0.7516089130816218,0.6666666666666666,0
ef8c485b-c07a-40f2-add4-253b50f0fd0a,56,Other,North American,2,0.42857142857142855,Winter,Resort,Family,2,0.07836332640385511,3890,0.22327832127418465,Snowy,1,No,0.0,0.5901072912908661,0.0,0
9f044aed-7552-4327-8262-7f7312922f83,53,Other,Oceania,9,0.3214285714285714,Fall,HomeStay,Tourism,5,0.1911926020777825,1745,0.38790293908916174,Snowy,0,Yes,1.0,0.7696621862700955,0.3333333333333333,0
19985f15-ff00-4d4d-9020-59e4ff9ab5c2,55,Male,South American,5,0.10714285714285714,Fall,HomeStay,Education,0,0.47428595707786214,2343,0.4153044896799811,Sunny,1,Yes,0.5,0.42904956222898694,0.1111111111111111,0
8181a8cc-3691-47eb-89a2-688b12c136e0,42,Other,South American,4,0.2857142857142857,Monsoon,Resort,Tourism,5,0.3611406989387025,4612,0.7465205126984102,Cloudy,2,Yes,1.0,0.7589223087264672,0.5555555555555556,1
5958a499-eeea-463e-a1e8-ac6843e42caf,21,Female,South American,2,0.75,Fall,HomeStay,Family,1,0.35837841885735333,4859,0.09261585324604293,Snowy,2,Yes,1.0,0.3719512218603829,0.0,0
3e896c64-e117-4ac3-919c-4ea3e1805081,23,Female,Europe,1,0.8214285714285714,Fall,HomeStay,Business,8,0.529051677697594,3591,0.5120549645079481,Cloudy,0,No,0.5,0.2441376608636194,0.6666666666666666,0
702cdd20-2862-48b8-88f4-ef125e9953d2,22,Other,Oceania,7,0.7857142857142857,Winter,HomeStay,Education,1,0.5842230895163177,3811,0.5637493008724472,Snowy,4,No,1.0,0.7294557428724301,0.2222222222222222,1
4d71c366-b41b-4143-8b10-550cd5704f32,26,Other,Asian-Others,6,0.9285714285714285,Monsoon,Hostel,Business,6,0.7968542230908462,3788,0.49359887213879616,Snowy,3,No,0.0,0.4198599334911708,0.0,0
ce9e1a11-fcbb-4e59-bbdd-cf7c9c96e9ec,48,Female,North American,2,0.03571428571428571,Fall,HomeStay,Family,0,0.34060412953951835,1479,0.7316988751128225,Cloudy,3,No,1.0,0.9820271966762119,0.7777777777777777,1
aaf91531-0200-41f0-8768-a84fa76afde6,47,Female,Asian-Others,8,0.6428571428571428,Summer,Hostel,Tourism,6,0.8054656378794757,4343,0.38305407731118424,Cloudy,2,No,0.0,0.349615038663907,0.6666666666666666,0
ee87905e-4ca4-45ea-8dfa-6a56d12dbc9a,62,Male,Europe,4,0.0,Spring,Hostel,Education,4,0.33824696067080157,2145,0.9451372290310621,Sunny,1,No,1.0,0.9223284033554312,0.1111111111111111,1
e0ccedc5-f05d-476e-9a84-a51aa9d3d7c7,69,Female,North American,8,0.8571428571428571,Winter,HomeStay,Business,7,0.05484815910705372,3148,0.4812247361491957,Snowy,1,Yes,1.0,0.9335727812612408,0.6666666666666666,0
e3c43657-1d8c-4bac-83b4-09ef2260e70f,37,Female,South American,7,0.9999999999999999,Fall,HomeStay,Business,3,0.5539912903645674,1488,0.5707797676352186,Rainy,4,No,0.5,0.24189418990776632,0.2222222222222222,0
27cb6f2a-8da0-4097-be0f-051b1b66b5a9,38,Other,Asian-SAARC,5,0.2142857142857143,Summer,Hostel,Business,9,0.5877322238831952,501,0.8255078767879247,Rainy,1,No,0.5,0.7987204818480523,0.8888888888888888,1
35ebd32d-9ad6-40ab-8821-2ddb45b89cd9,51,Female,Europe,8,0.5714285714285714,Fall,Hostel,Tourism,6,0.9346401333720548,2753,0.2743234086099673,Snowy,3,Yes,0.0,0.43327318050716,0.7777777777777777,0
afffcfd2-341e-440b-97c7-00aab7b56ea7,49,Male,Europe,9,0.07142857142857142,Fall,HomeStay,Education,5,0.7259988341017648,4424,0.07396590389088245,Snowy,1,No,0.5,0.9181222499814768,0.4444444444444444,0
81627cf1-4394-42e6-9a58-7e8aa25d6b29,58,Female,Oceania,5,0.6785714285714285,Monsoon,HomeStay,Tourism,4,0.9178594803298462,4023,0.7075706513733697,Snowy,4,No,0.5,0.4503369850545399,0.6666666666666666,0
e87d1c78-e7c4-41c7-8049-7b717d106c60,54,Other,Asian-Others,5,0.6785714285714285,Monsoon,Resort,Tourism,3,0.9084266968057774,367,0.48243510299602643,Cloudy,3,No,0.5,0.7447586274024328,0.2222222222222222,0
a2607723-17a0-4f49-8d01-280fd89a40c0,36,Other,Europe,2,0.7142857142857143,Monsoon,Hostel,Tourism,6,0.6044169945388208,4321,0.8965960586569793,Rainy,1,Yes,0.5,0.46719398852073857,0.0,0
0b49452d-46d4-43f3-9450-281c6c6f7633,41,Female,Europe,5,0.07142857142857142,Summer,Hostel,Family,4,0.5275451223804176,1825,0.9829111908158396,Rainy,3,Yes,0.5,0.22783042940063938,0.0,0
217d65a0-c568-41cd-9563-f61600e85ece,49,Other,South American,3,0.07142857142857142,Fall,Resort,Family,4,0.5572471404608048,1212,0.39839693922828157,Rainy,2,No,0.0,0.1993563792596,0.1111111111111111,0
295d6fbf-430f-401d-bad4-09e2a319dcb4,15,Male,South American,7,0.5714285714285714,Spring,Hostel,Family,0,0.9784648029469075,2775,0.41475300773343293,Snowy,2,Yes,0.0,0.4256235768886484,0.7777777777777777,0
b4a69f3c-8d3a-4d99-b11c-21c9bdc14f1f,49,Male,North American,5,0.2142857142857143,Winter,Hotel,Education,1,0.7731418899132787,4884,0.40726450534774916,Cloudy,2,No,0.5,0.7559587805688455,0.0,0
1ca3c448-0279-46a6-8f97-97b06d7ce3c9,51,Female,Asian-SAARC,8,0.9285714285714285,Monsoon,Hostel,Tourism,4,0.10572066761438352,1380,0.32372115282902036,Snowy,1,No,0.5,0.6054117654868538,0.4444444444444444,0
b0e6a969-e213-42b0-b1ee-dba313432e61,61,Female,Oceania,1,0.8928571428571428,Monsoon,Resort,Tourism,2,0.778406702404615,1332,0.7815932619421955,Sunny,4,No,0.0,0.6890383632645849,0.8888888888888888,1
093923de-8bab-4e3b-a628-6bfbe767dcea,28,Female,Asian-SAARC,3,0.4642857142857143,Fall,Hotel,Family,1,0.17004287189992462,4476,0.7588652379028126,Sunny,3,Yes,1.0,0.2824009152881579,0.8888888888888888,0
8d7248e2-951f-48d0-9e84-f058d5a804eb,17,Other,North American,3,0.5714285714285714,Fall,HomeStay,Tourism,3,0.4470709752627382,4638,0.47806105718492486,Rainy,0,No,0.0,0.4816738367525941,0.1111111111111111,0
0ab54bde-20a0-4502-ae06-809725e97977,15,Male,South American,9,0.6071428571428571,Summer,Resort,Tourism,3,0.20999558926515782,1963,0.043375711219942076,Snowy,2,No,1.0,0.04427394109804034,0.6666666666666666,0
eededb07-e623-4689-9d59-cd2a4eea04e7,19,Male,Asian-Others,5,0.42857142857142855,Summer,Resort,Business,3,0.6894921614461932,4584,0.30870210007161347,Sunny,2,No,0.5,0.8180476151383101,0.0,0
0a368ce7-dc57-4131-b8e1-daa7cbceabde,40,Other,South American,9,0.6785714285714285,Monsoon,HomeStay,Tourism,3,0.8773650483401162,716,0.29141794412592825,Sunny,0,No,0.5,0.9905492650286473,0.2222222222222222,0
ae9bec36-35c7-436c-9b99-62c6e61fecc0,69,Male,Oceania,9,0.9999999999999999,Fall,Resort,Business,2,0.2899600365569866,246,0.8110409463665971,Snowy,0,No,0.0,0.40705617130535665,0.5555555555555556,0
5a8aaeca-1a50-4ec3-aabc-25fa3fe12e47,28,Female,South American,1,0.6785714285714285,Spring,Hostel,Tourism,6,0.08144661220907863,4716,0.0863594548616691,Cloudy,1,Yes,0.5,0.01081480504730746,0.8888888888888888,0
dfed2c43-e256-46dc-8f54-86b7c7b5b2bc,53,Female,Oceania,2,0.7142857142857143,Winter,HomeStay,Education,8,0.2980975824905737,4825,0.8056203289652614,Snowy,3,No,1.0,0.16977455521408705,1.0,0
bfddc3d9-9ee3-4c2a-b94d-62046808593f,41,Female,Oceania,5,0.9285714285714285,Fall,Resort,Family,4,0.6722575406198897,3777,0.6689079137993024,Snowy,2,Yes,1.0,0.6529062280342566,0.1111111111111111,1
3c9ad14c-ee0c-4eb5-acfe-db992790cebd,23,Male,Oceania,4,0.6071428571428571,Fall,HomeStay,Business,3,0.32838818630317385,388,0.7322679998915004,Cloudy,4,No,0.0,0.6124253680519406,0.6666666666666666,1
ccc56569-f9e8-4369-a999-b735dd56cc94,29,Female,North American,9,0.10714285714285714,Summer,HomeStay,Family,1,0.27770077770446194,1509,0.43155430058341115,Rainy,1,Yes,1.0,0.7883554933806628,0.3333333333333333,0
698c206f-e1a4-4e10-ad53-4dd0cf8ebc5a,29,Other,Oceania,7,0.0,Winter,HomeStay,Business,1,0.18395083776835175,113,0.6794671027964072,Rainy,1,No,0.0,0.25393515896709085,0.1111111111111111,0
ecab3301-bc8f-4d29-adea-94930658663a,40,Other,Oceania,6,0.6071428571428571,Monsoon,Hotel,Business,4,0.4972759262462899,356,0.6086559444305659,Rainy,4,No,0.0,0.7641027384986638,0.2222222222222222,1
696608aa-ee49-4329-884a-7b28550a1b46,56,Male,Asian-Others,7,0.0,Fall,Resort,Business,6,0.27553575332968827,1821,0.7688658140932296,Cloudy,4,Yes,1.0,0.6883925636388951,0.5555555555555556,1
bc2cbb0d-dd33-4cc7-ab7f-089acd5f4822,27,Other,Asian-SAARC,1,0.8928571428571428,Monsoon,Hotel,Education,9,0.7309517118655601,1523,0.4461344835596667,Sunny,4,Yes,1.0,0.3229223961214105,1.0,0
28c13091-444d-410b-bf87-e362cf8d446a,65,Other,Europe,1,0.8928571428571428,Fall,Resort,Tourism,9,0.07605407613249028,3090,0.4722324026120027,Cloudy,0,No,1.0,0.545779373460546,0.8888888888888888,0
61ee411a-1bac-47a7-b386-f7a4c991603f,46,Male,Asian-SAARC,8,0.42857142857142855,Monsoon,Hostel,Business,8,0.6639222286579175,1295,0.6432590806536244,Snowy,2,Yes,1.0,0.14723718443014064,0.7777777777777777,0
787f2425-dbcc-4477-89e9-db0adf465290,53,Female,Oceania,2,0.6785714285714285,Winter,Hostel,Education,6,0.23711703952558327,4659,0.10689452389306223,Cloudy,0,Yes,1.0,0.4527792248944874,1.0,0
eb1fa9f2-d10b-41d0-b317-347038f16a81,63,Female,Asian-Others,9,0.6785714285714285,Summer,Hostel,Business,4,0.4890323446735707,4465,0.43559207935613287,Sunny,2,No,1.0,0.881764954004439,0.8888888888888888,0
d20eac17-4e20-4d1a-9983-36e375d66ed4,66,Female,South American,7,0.7857142857142857,Winter,Resort,Tourism,9,0.2856847458819347,1344,0.9721646397090161,Sunny,0,No,1.0,0.42138027182266746,0.3333333333333333,0
39118497-3a43-42ba-9f0f-06cbcb9bc326,46,Male,Asian-Others,6,0.3214285714285714,Spring,HomeStay,Business,9,0.7227036194763409,3323,0.03625532079489663,Snowy,3,No,0.5,0.840100046465194,0.3333333333333333,0
6601ddd0-3170-4437-a8f7-ef5a060edf5b,18,Other,Oceania,1,0.9285714285714285,Summer,HomeStay,Education,9,0.9454153140247591,3570,0.31515794278349174,Rainy,2,No,0.0,0.5905814458223112,0.8888888888888888,0
11c58ef0-dd46-4c09-8752-87aa5408f9ac,44,Female,Asian-Others,1,0.35714285714285715,Winter,Hotel,Tourism,5,0.9171630653048065,4267,0.3132599752080588,Sunny,1,No,0.0,0.19187681056140163,0.7777777777777777,0
59e4b671-4774-4c58-85f8-bc16f7860b50,51,Female,Asian-Others,2,0.2857142857142857,Spring,Hotel,Education,2,0.5832526277876229,4069,0.6331306272710177,Sunny,2,Yes,1.0,0.5814267944452047,0.1111111111111111,1
adf4e62d-6651-429e-8268-690ba43825b5,37,Male,Oceania,6,0.2857142857142857,Fall,Hostel,Tourism,4,0.4623426150058666,1406,0.10461370783838886,Sunny,2,No,0.0,0.5062420302823326,0.7777777777777777,0
54c63cd8-8945-4f27-97fa-2d8dfb2ca025,53,Female,North American,6,0.14285714285714285,Fall,Hotel,Tourism,7,0.8183098605789841,2221,0.6282025838089094,Snowy,2,Yes,1.0,0.39881166176422833,0.0,0
e08596db-1d87-4966-8710-d430f071d879,59,Male,Asian-Others,2,0.8928571428571428,Monsoon,Resort,Family,0,0.683230585330437,2502,0.09383619143587554,Sunny,3,No,0.5,0.1195710566895512,0.8888888888888888,0
94a1875d-2db6-4edb-82de-ffccf86c2ca2,29,Other,Europe,1,0.0,Summer,Resort,Family,0,0.18307908293852093,596,0.09374945819325595,Rainy,0,No,0.0,0.41689386522887684,0.8888888888888888,0
09cb3942-43f5-4a85-bbc9-f87af668a617,57,Male,Europe,5,0.5714285714285714,Fall,Hotel,Family,6,0.8209306044045133,3499,0.7280030131851898,Snowy,1,Yes,0.0,0.07266440698298318,0.7777777777777777,0
587ef344-6f3f-420c-98b8-e4cc1bc044fc,43,Male,Asian-Others,5,0.75,Summer,Hotel,Tourism,4,0.4285904327604231,3706,0.3233015395692461,Rainy,0,No,0.5,0.09869249341203515,0.4444444444444444,0
6fb78271-504d-481f-8953-5b63ba81edd9,50,Male,North American,2,0.03571428571428571,Fall,Hotel,Business,4,0.18850485141721934,1009,0.9776455897989175,Sunny,0,Yes,0.5,0.41610108215376473,0.4444444444444444,0
1d9af659-82ec-4f2d-bbf6-e16f9b3080d5,27,Male,South American,6,0.8214285714285714,Monsoon,Hotel,Education,0,0.2813888308561774,472,0.03605561479454758,Sunny,4,Yes,0.5,0.3054750277914158,0.2222222222222222,0
30a900ad-939b-462d-a645-f129629c2ae3,46,Other,Oceania,9,0.42857142857142855,Winter,Hostel,Education,8,0.267107395865025,4557,0.44446862369138496,Rainy,3,Yes,0.0,0.9261484511409713,0.4444444444444444,0
6fa17735-b572-43d0-8b5c-ea6a41357e8c,21,Other,Europe,2,0.2857142857142857,Monsoon,Hostel,Education,0,0.518983368272721,1444,0.11196114670792492,Snowy,4,No,0.0,0.37585724914910934,0.3333333333333333,0
ce777f00-ecf2-4e76-8519-7ff4006ed6e3,65,Female,South American,2,0.9999999999999999,Spring,Hotel,Family,4,0.23392463107312428,423,0.3505893819552509,Snowy,3,No,0.5,0.7583241914651744,0.0,0
f0b5156b-b82c-4074-afd5-dea589d7fd6c,36,Other,Asian-Others,3,0.10714285714285714,Fall,Resort,Tourism,9,0.12303472527230495,2531,0.9984787226255488,Rainy,0,No,0.5,0.5305262041810676,0.8888888888888888,1
3270e4fa-abae-4f43-bcae-8081bdf070aa,42,Other,South American,7,0.14285714285714285,Spring,Hostel,Family,8,0.12315918534829946,4770,0.8889219314594988,Sunny,0,No,0.5,0.7045074672277029,1.0,1
f2e9702d-11e9-4daa-ae69-81a35d3d9e56,16,Female,Asian-SAARC,6,0.35714285714285715,Spring,Resort,Business,3,0.5831024929368567,4931,0.047044826574118986,Cloudy,3,No,0.5,0.26017226179784825,0.3333333333333333,0
9f871ce7-5487-4d4f-abb7-a385aa0b7b14,56,Other,Europe,8,0.8214285714285714,Summer,HomeStay,Tourism,7,0.7347035715433237,2884,0.5628088347498403,Rainy,0,No,0.5,0.9425225678215455,0.2222222222222222,1
1fe771d6-d917-4793-a9d3-c2e6505cc686,59,Male,Asian-Others,8,0.6428571428571428,Fall,Resort,Education,5,0.3211554385409708,2493,0.6475120280681298,Rainy,0,Yes,1.0,0.5303670438004584,0.5555555555555556,1
81d2c7de-4ce1-4b90-a669-7833b841d0a0,67,Male,Oceania,6,0.7142857142857143,Spring,Hotel,Family,2,0.034049693113156435,4020,0.20851569638210685,Rainy,1,No,0.5,0.8318506251216248,0.0,0
5380b904-688c-4015-aab9-7e494f2d4796,20,Female,North American,3,0.07142857142857142,Winter,HomeStay,Family,3,0.12669597425582851,1315,0.14398247292792535,Sunny,4,No,1.0,0.36518836078536865,0.4444444444444444,0
8dedf9fb-4bb0-4f20-b27c-40266703b636,42,Female,Asian-Others,3,0.39285714285714285,Spring,Hostel,Business,1,0.914778990713211,1795,0.9044856781995262,Snowy,4,No,0.0,0.10013597850603811,0.6666666666666666,0
aa38d0a1-6ba2-4efe-b11c-6eb62095eef6,42,Female,Oceania,1,0.8928571428571428,Winter,Hostel,Business,0,0.49330006465899534,2007,0.9690251680334029,Sunny,4,No,0.0,0.6741084394048431,0.1111111111111111,1
bf85bf0e-ad64-456c-a10f-aa3ff0bbac67,58,Male,North American,7,0.6428571428571428,Summer,HomeStay,Family,7,0.45329808225618595,4914,0.9921388952556079,Rainy,2,Yes,1.0,0.00760816239921161,1.0,0
91b0e1d9-9d92-42af-ac8d-0e44e71e43a6,58,Other,North American,5,0.6428571428571428,Spring,Resort,Business,0,0.03745080860266768,880,0.7896809935492946,Sunny,1,Yes,0.5,0.47552641035385357,0.8888888888888888,0
d56f0350-8c45-4ce2-a7f4-8ad54d0b0d1a,34,Male,Asian-Others,4,0.42857142857142855,Monsoon,Hostel,Education,0,0.7285765365101644,1119,0.6632171446686007,Sunny,4,Yes,0.0,0.19280276183315684,0.5555555555555556,0
35ce8841-4973-4d6c-8dca-bfb7001a9a8b,44,Female,South American,4,0.9642857142857143,Summer,Hotel,Business,3,0.5278513763249624,3365,0.3449315341967232,Rainy,4,Yes,0.5,0.627734147618434,0.1111111111111111,0
9b4e2c24-9479-41e6-8927-7d9b6e0d2648,25,Other,South American,4,0.2142857142857143,Winter,HomeStay,Business,9,0.20161032715924343,1503,0.17031772359360184,Sunny,1,Yes,0.5,0.9800683541013683,0.7777777777777777,0
7118e364-7709-4749-927e-ecfaa79ac9aa,69,Other,North American,6,0.5,Summer,Hotel,Family,9,0.10953148885905796,1526,0.07775058392252995,Cloudy,0,No,1.0,0.4646273743249332,0.7777777777777777,0
82dc4c8e-36b5-429a-acf5-e81e71316269,42,Male,South American,8,0.7857142857142857,Spring,HomeStay,Family,5,0.3830584707400979,763,0.6930607188713377,Sunny,4,Yes,0.0,0.8180134275824292,0.0,1
f5b78cc7-e6b3-4944-8b32-3e357922bac2,39,Female,Asian-SAARC,8,0.2142857142857143,Fall,Hostel,Tourism,8,0.8371860061128463,2747,0.784634488662201,Sunny,0,Yes,0.0,0.5080443707208304,0.0,0
a8aa7158-2b70-4525-bc67-f831cbc84759,53,Male,North American,5,0.8928571428571428,Fall,Resort,Tourism,0,0.8653405129872187,110,0.8264321979837159,Snowy,4,No,1.0,0.49609038126204186,0.0,0
a9f25336-83f4-49a9-88a6-39d015b52908,47,Other,North American,6,0.25,Winter,HomeStay,Family,6,0.6026879189848798,1138,0.9138847192608871,Snowy,3,No,0.5,0.93103163547115,0.3333333333333333,1
17e8392a-55ce-45db-9e87-e04ca2086977,15,Male,Oceania,4,0.14285714285714285,Winter,HomeStay,Business,9,0.7274750841937544,2925,0.879994572349902,Rainy,2,Yes,0.5,0.8905407023168871,0.3333333333333333,1
3c20592f-c04a-46c4-b3b6-3fe1d1843324,41,Male,South American,9,0.7142857142857143,Fall,Hotel,Business,4,0.1146174743617027,3103,1.0,Rainy,4,No,0.0,0.7862895394844902,0.7777777777777777,1
ce7ae7f6-3982-4cff-8f77-a665ac3c5640,66,Female,North American,8,0.4642857142857143,Winter,Hostel,Tourism,7,0.5879561387229175,4780,0.2431009126620783,Snowy,3,No,1.0,0.29634178593636606,0.0,0
0bd4a990-0640-4e0f-a5b8-fd4b32fa2de8,27,Female,Asian-SAARC,1,0.10714285714285714,Summer,Hotel,Tourism,6,0.6668571832271613,1175,0.7631840622962461,Cloudy,1,Yes,1.0,0.5452992461643694,1.0,1
9c7c7377-79a2-4903-bbe3-3b243eae0032,55,Other,Oceania,2,0.7857142857142857,Monsoon,Hostel,Tourism,3,0.200241168408401,3188,0.5860500204350039,Sunny,3,No,0.5,0.2239236932273325,0.2222222222222222,0
74962764-12a4-4ef0-84bb-b7a9d98868dd,17,Male,Asian-Others,9,0.3214285714285714,Monsoon,Hotel,Education,3,0.8802122609636068,1889,0.2603098136553833,Cloudy,1,Yes,0.5,0.4441242997758238,0.0,0
935f2b0a-a138-4ddc-a2d9-de5d6a18ce4c,53,Male,North American,8,0.6785714285714285,Summer,HomeStay,Education,5,0.19452061086505562,3136,0.9821352117544103,Cloudy,4,Yes,1.0,0.4844538434487442,0.8888888888888888,0
624c69b6-b244-45a7-b7e5-848131c681ec,20,Male,Asian-SAARC,3,0.5,Monsoon,Hotel,Tourism,5,0.31309351517871625,4938,0.8979921661418712,Snowy,1,No,0.0,0.8321668541425756,1.0,1
25c73c44-3e75-43b4-a64f-a6637e8f8095,22,Other,Europe,8,0.6071428571428571,Spring,Resort,Business,8,0.6204121799112196,3753,0.1273657443843209,Rainy,3,Yes,0.5,0.8966081901426334,0.8888888888888888,0
e4855aa1-016b-4287-b008-05cca7f36ae9,41,Other,Asian-SAARC,1,0.6785714285714285,Summer,Hostel,Tourism,4,0.6382192567703426,3275,0.024842920565638665,Sunny,2,Yes,1.0,0.41480354423461685,0.6666666666666666,0
e2add909-c521-4f2d-9c45-d539c03f3538,23,Female,Asian-SAARC,4,0.42857142857142855,Winter,Hostel,Education,7,0.6993014712128548,4399,0.688085982172664,Rainy,0,No,1.0,0.017561146676337652,0.7777777777777777,0
3805f907-6cd6-4193-8746-8f591b494e15,51,Female,Oceania,3,0.9999999999999999,Summer,HomeStay,Business,4,0.11147095117569804,1176,0.6037497086781326,Cloudy,0,No,1.0,0.8623254628900127,0.0,1
b227462c-f53d-4330-8dda-24ba2d06e8cf,47,Female,Asian-Others,6,0.25,Fall,Hostel,Education,1,0.849498053970235,1073,0.9359709928849022,Cloudy,2,No,0.0,0.1742642875159298,0.4444444444444444,0
8eb22579-0cdb-4ca4-b6ec-bdd68498e113,65,Male,Europe,7,0.2857142857142857,Winter,Resort,Business,5,0.5326341499756374,1965,0.23302592528425572,Rainy,0,No,0.5,0.62223608424697,0.1111111111111111,0
1f115b76-d92c-4227-aadf-50853fcb7546,56,Male,South American,4,0.5357142857142857,Fall,Hotel,Education,8,0.4710608910453249,3225,0.08316667538906639,Rainy,4,Yes,0.5,0.024833584502740924,0.0,0
76f2dbfe-cd29-436f-a222-82e174daaebf,58,Female,South American,7,0.6428571428571428,Winter,HomeStay,Business,2,0.9812337747968222,1399,0.25827673306889687,Snowy,4,No,0.5,0.3996775140973675,0.2222222222222222,0
8f15ba58-fce6-4504-87f8-424daae65fc1,38,Male,Asian-SAARC,9,0.5357142857142857,Monsoon,Resort,Business,0,0.7403269561585549,3506,0.017600527704784708,Rainy,3,No,0.0,0.986614167807572,0.6666666666666666,0
c1581092-f335-4ba3-913a-7052986f9025,29,Female,Oceania,2,0.2142857142857143,Summer,Hostel,Business,0,0.1174699335677437,1258,0.03459306862950226,Rainy,3,Yes,0.5,0.10061862759695503,0.0,0
d0a44432-9cd6-4852-b14c-7df4e4347d51,68,Other,Oceania,3,0.4642857142857143,Spring,Hostel,Business,2,0.7565004137952952,3229,0.9149792887891609,Snowy,1,Yes,0.5,0.42388410370347473,0.1111111111111111,0
6d3ee1dc-8139-4443-a45b-712eb8225688,46,Female,South American,5,0.9642857142857143,Winter,Resort,Family,9,0.09469511591511882,204,0.3512280286358551,Rainy,3,Yes,0.5,0.3072449519910413,0.1111111111111111,0
722764e6-8c41-461b-a827-a1b9d4a02e53,46,Other,Europe,3,0.4642857142857143,Winter,Hotel,Education,4,0.026863953351047284,3667,0.41011550638651606,Cloudy,4,Yes,0.5,0.9056754070957546,0.3333333333333333,0
dc8aee30-be60-43f7-a8be-9288e5af6e39,38,Male,Asian-Others,8,0.8571428571428571,Fall,Hotel,Education,2,0.4033122653421062,4448,0.017043642778686363,Rainy,3,No,0.0,0.8698979603090687,0.2222222222222222,0
